tweet_id,content,sentiment,Detected Emotion
1751572387,Okay now that i will not be able to sleep tonight what should we do,worry,neutral
1694928961,"Baby baby, it's gonna be all right when I'm by your side and the whole world turns against you... I ? it when my Ipod randoms BSB songs",worry,neutral
1963481349,"@stephanie_hall no  i was gutted when he wasn't. lmao. i think i'm obsessed with him, bahaha.",happiness,worry
1964597612,@Coffee_Brown theres a holy version of hell? lol...i cant stop. i need for it to be a trending topic!  be nice (*whispering #redmango)lol,love,neutral
1957043241,I dont feel good AT ALL. fuckkk,sadness,worry
1964320552,Sick at home and so bored  I want to get better already so I can enjoy being a college grad!,sadness,worry
1957504449,@GGSerena boo you didnt answer my text,hate,neutral
1961864167,Im only failing 1 class.... Algebra 2 damn it that shit is hard!,worry,worry
1962176400,"@SPACASSO Hey, Maria! I'm so sorry!  I think I accidentally disconnected you.     Thank you SO much for trying. Headed to your site soon.",worry,worry
1694768796,School -.- I'm arrange for the design of the blog to a friend! I think it's looks good  http://xoxoeternity.blogg.no/,happiness,neutral
1753401917,"@Health4UandPets Hi Lisa, you have the most BEAUTIFUL pups! HAPPY MOTHERS DAY!2 Raven, Rio&amp; Thors WONDERFUR mama!!  *kittykisses*",love,love
1957403824,@yukihoang and of course it happens on the day I got a carwash.,worry,neutral
1957000290,"I cant sleep, but im too sore to move",worry,worry
1957170358,says good (or should i say bad?) afternoon!  http://plurk.com/p/wxpdj,neutral,neutral
1694181418,http://twitpic.com/4ja4b - me &amp; raj SQUAD UP! @targetsquad,empty,neutral
1696088865,"@cosita Morning! If I get to see it, I'll let you know. Right now, I'm going to go see Wolverine.",neutral,neutral
1695691827,"@gfalcone601 Salt &amp; Vinegar, dont smell as bad afterward haha!",neutral,worry
1694088973,@honey_buns awesome! thank you,surprise,love
1752053792,"@alekandsteph thanks for adding me, glad to have you",surprise,happiness
1695477766,@eric_andersen thank you Eric!  glad u appreciate that!,happiness,love
1695580996,@jjujuu yeah i did,neutral,worry
1962063225,"@MetromixOrlando ok cause the one  S orange is still open. Whew, you just scared me. Sorry the one by you closed",surprise,worry
1695582656,@andysowards andy!! It's great this am. About to wall over to the first day of An Event Apart! So exciiiiiiiting.  How r u mate?,happiness,happiness
1694240395,"Vote Goal 10, help me win goal of the month  http://tinyurl.com/dlrcqk",neutral,neutral
1964122474,put a pot of eggs on the stove to boil..and forgot about them..then remembered them 45 min later! wonder if they'll still b good,worry,neutral
1753115264,"Bye. Tekzilla, then revision.",worry,neutral
1694928294,@Jonasbrothers awwwwweeee nick,neutral,love
1962476801,"feeling sorry for Ian. He broke up with his gf, i feel reali sad cos he feels down!  wish i can give him a huge hug right now",worry,worry
1963346761,"@ronskea Gleneagles then champagne receptions....can't beat it! I'm in alone, my tea was rubbish and Ive been doing housework",neutral,neutral
1694311030,In a Drill Sergeant's voice: everybody wake the fuck UP!!! *flicks on everyone's lights* it's 500 est rise and shine beetches!! Lol JK,fun,neutral
1965475655,Waaaaaaaa they kicked us out of the bank. Getting it until monday  OMG Chilito,sadness,worry
1694494408,Just got home from school. Doing assignments.,neutral,neutral
1964951081,Anyway. Can't take this shit no longer. Or my mind will blow off.,worry,worry
1964689065,Rainy day in Philly  looks like it's gonna be a movie night.,sadness,happiness
1752051832,just watched yes man. bahaha. that movie is messed up,happiness,neutral
1694091510,working on short story...totally loving one of my secondary characters,love,love
1753138719,...WITH PENNEY! thank you for letting me in at 11 at night,relief,neutral
1753853198,@ClaytonMorris Thank You Clayton. Going to my favorite Greek Resturant after church for mom's Day!!!!  Loved you on Huckabee,love,happiness
1693978976,its my bday!!! I'm gettin older!,relief,worry
1965373635,@ClaudeKelly What day is it? What's #FF? I'm worst than you,surprise,worry
1964119839,Why is it hot in herrrre all of a sudden?,worry,neutral
1695962716,Goooooooood Mornin Tweeps! It's going to be an Awesome Monday - I can already tell... not even 8am and my inbox is clean,surprise,worry
1753349370,Morning all. Up and about and about to wash the car. Remind me; Why did I choose white again??  http://bit.ly/Y92Mb,sadness,neutral
1960758721,@yoitsbooty ) NICE. I want it. I'll get the pirated. ) I MISS YOU,fun,worry
1965442886,@karleigh and @katiesantry there is no top 40 radio station in fresno!,neutral,neutral
1695409944,@piginthepoke sounds like a plan,neutral,neutral
1752088666,Goodnight,neutral,neutral
1753367308,@johncmayer or lester....pitcher for the red sox,worry,neutral
1962701076,"For some dumb reason my dresser is sticky on top. And for another reason, a family history book got attached to it  Now the back is jacked",hate,neutral
1753663731,just had the most emo moment too many tears love my family and sorors,sadness,sadness
1960999015,@ameeface  What's wrong with her?,worry,worry
1695766339,You know who helps me almost everyday?  @gilv,love,neutral
1695803185,@davechapman A new baby? How exciting  Congrats in advance,happiness,happiness
1753820936,@Robert_Houdin blind faith. Thats a crack-up,neutral,hate
1957398720,Hitting the docks soon.,neutral,hate
1963044742,Twitter is slowing me down today.,worry,neutral
1696044663,"@emmaemelie haha thanx.. now, twitter is a lot more public at YBC than i presumed",fun,worry
1752053783,Heading downtown! Drinks and dancing!!,happiness,fun
1751851434,@elissa_10807 I'm watching the 4th harry potter movieee,neutral,neutral
1961832611,on no bsg might just have made me cry,neutral,worry
1695281479,"@nuttychris Greatings from planet shannan, we have laded once again on your lanet &amp; hopefull we come in peace =/ Hmm...Haiaa",fun,happiness
1696086576,@maenad_au see i never got kyile.. not then not now ... see I must have some taste,hate,worry
1694258386,Someone in UNITED STATES liked Eleminis http://tinyurl.com/dhlq5t,neutral,love
1964805455,Can't stop coughing,worry,worry
1694457959,@fruityalexia what did you decide on for din-dins?,neutral,neutral
1965435710,"Two months ago, I became irrelevant.",sadness,worry
1694857363,"@bmthofficial  good as, cya in melbourne",fun,happiness
1752942907,Making a milo,neutral,neutral
1965946073,My birthday is on Wednesday. I'm too young to feel this old.,worry,worry
1960456096,Me + court =,neutral,neutral
1960320160,back to br,neutral,neutral
1695476268,@AliNichole0619 I am thinking about reading that too! She is talking about it on the View too! Not that you miss it often,neutral,worry
1965688043,"@mellalicious I have to call stevie to reschedule!!  I won a competition yesterday to the launch of sims 3 at Luna park, same day at 6pm",happiness,neutral
1960448597,Anyone ever had that heavy feeling of sadness in their hearts? Thats my case rite now.,sadness,worry
1963233938,@LiverpoolMich funny you should mention that. I have a full unopened jar of nesscafï¿½ on my cupboard. But no milk,neutral,worry
1965403946,I need a blackberry,neutral,worry
1695768712,@pperiklis because i stopped today :S wish me luck.....  (had to overload first),worry,sadness
1695081068,Morning!! how is everyone,neutral,neutral
1752918469,@rjramos very cool,happiness,happiness
1693997992,@carlosefonseca I can give you the contact of the person who makes those cheesecakes!,neutral,neutral
1963227233,Just got Dailybooth and not sure what to do. It's confusing!,worry,worry
1965372531,playing singstar without my fave duetter,worry,love
1966058461,Sometimes black girls just piss me off like a mother fucker!,hate,worry
1964331624,Gees can this week get anymore horrible....now i cant go to spain,worry,worry
1752723992,@cindyasuen - JT on SNL tonight.,neutral,neutral
1751250599,Ahhhhh now If You Go Away  by @nkotb is on @retrorewind YAY my other fav song of theirs,happiness,neutral
1694589111,grinning like a Cheshire cat.... ....happy as hell. they made my day  ??,neutral,happiness
1965737496,My head hurts,sadness,sadness
1965291864,3 day weekend and all I can think of is work waiting to ambush me on Tuesday!   Damn you work!!!,surprise,worry
1961619276,"I am up, and having to deal with another rainy day  What the hell happened to summer, its so freakin cold!",hate,worry
1962403796,@mommypages I wish our @COSICols didn't close,worry,worry
1694905898,Good Morning! - Court - Crossfit - Bible Study - Someone very special's house  http://tinyurl.com/cjs668,relief,neutral
1964544908,@Amanduuhhh Omg same here! They hurt so much,sadness,worry
1751920213,Ready to chill on the couch and watch a movie,worry,neutral
1751681434,@debtguide Cool Guide.. My best Tip.. Do NOT Use Them Unless Absolutely Needed !!!,worry,worry
1696216980,@Jonasbrothers i can't wait! its most definately going to be amazing.  &lt;3 michelle,happiness,worry
1966419547,U know I didn't care for that wolverine movie and I'm a xmen fanatic. That joint sucked to me.,hate,worry
1963935825,"@krithin btw, short notice I know, but we're RSVPing no for your party- thanks so much for the invitation, though!  I'm out for 2nite too",neutral,worry
1960256999,@Rainbowcentre No  sadly its not  bit disappointed will try again later see if i change my mind,sadness,worry
1963370225,@arian_marie hey girl i'm sorry about your loss. best wishes,love,worry
1961174539,"I've got sunburnt knees... it's funny now, but I bet they'll sting later   Had a fab day though  x",fun,worry
1956995762,Allergies suck ducks nuts.     &lt;=====8@8=====&gt;,sadness,hate
1957331850,@Radio702 Tshwane wants double rates but try and phone to get service - endless loop #fail,worry,worry
1694955204,Facebook Group: World Leaders  http://www.theatlantic.com/a/facebookhumor.mhtml,neutral,neutral
1966110303,"Almost made it out of the Apple Store with my MBP, but they didn't have the replacement fan in-stock.",neutral,neutral
1752772647,@SassyPQ soo like when this shows up on your wall....go to the right side of the post and a reply will show up  TwEeT,neutral,neutral
1753839346,@Mariment @macangel @VisionaryEyes Thanks so much!,love,happiness
1695767508,@beetee Love that book! My VW I'm about to turn in is named Scout.,love,love
1753727830,"hmmm dollhouse sounds pretty good, http://bit.ly/z3aZv  i think ima download it and try watching it",fun,neutral
1695444037,so most kids love my dark hair some say that I dye it too much and they never know what color its going to be  yea me hahahahaha,fun,worry
1751142181,I am officially a kindergarten cop,happiness,sadness
1957459568,"Gone r the days wen we used to sit 4 exams.. no more exams, no more classes, no more bunking n no more fun..",worry,neutral
1753501199,This is a status update to twitter from ICE  Timestamp: Sun May 10 10:57:44 CEST 2009,empty,neutral
1964596346,oh my god!!! i cried so much!!! watch this guys from BGT  http://bit.ly/5t5Xz,sadness,sadness
1963483174,There is nothing for me to do here @ wk i should just go home... Or i can go look at bathing suits  bah humbug lol,empty,neutral
1695964094,"@Principled I'm grateful that my kids also don't like them, lol.  Textbooks are a tool, not the sole means of education",relief,worry
1753135100,@gatorayd I sawn it three times,neutral,neutral
1751750587,@moonfrye I thought I was the only one with the tags on the outside of my shirt,relief,worry
1962897758,not sure where the real state market is moving  confused either hold or go ahead with the plans?,sadness,worry
1964215219,@msmiya127 did your car get towed? Thats what happened to redgie's car last time he went there  another reason why i don't like splashtown,hate,worry
1957474522,Memphis just can't catch a break these days. My poor Tigers,worry,worry
1963374129,@hollie__ Thanks. It's SO annoying!,love,sadness
1752845779,@NathanFillion Where DO you get all those wonderful toys?,surprise,love
1694110597,went to eastgardens and saw a lot of hillsong pastors there Now im going to Nicks for dinner. Cant wait to talk to you soon @sherrymacs,happiness,worry
1957593508,"http://is.gd/IQ03 Microsoft has released Zune also in Europe, no HD for us",neutral,neutral
1964159582,@Timothy_Carroll i want a marty mcflyy t-shirt.,neutral,neutral
1964293213,@dressjunkie oh no!! don't be horrible  lol no but she was a better singer even if she didn't cry... don't u think? she made me cry haha!,happiness,worry
1963043496,@dougiemcfly join the club dougie i have a cold too  x,worry,sadness
1965390275,seriously why did mum make me eat yeah i have a weird eating habit of not eating all day but really,anger,worry
1961043129,@LambdaCalculus: How was the HN meetup? I thought about going but decided to bail at the last second,neutral,worry
1695279489,"@ikostar well, if Twitter was $1 a year, I think it'd be a lot easier to monetize than at $30  Less need for differentiated pay/nopay.",happiness,neutral
1751465158,@SalioElSol08 Haha most def ^__^ Rob a bank with me so i could get all the swedish fishes in the world,worry,neutral
1694181581,@wolf_gregor Great avatar,enthusiasm,happiness
1752699222,@jasonmitchener Yes sir...I just acquired a Master of Arts in Christian Ministry-a loooooong journey completed today...so thankful!,happiness,neutral
1965842296,my puppy is sick,sadness,worry
1965910871,my sister just ripped my heart outta myy fukkn chest.  im super hurt right now. she's all i ever needed in this life.,surprise,worry
1960455495,"is HOT. Just done some late spring cleaning! About to settle down with a book i can barely read, left my glasses at my mums",relief,worry
1752225978,"@marcelatanaka You are welcome, xuxu",worry,neutral
1961002981,"@JaredDouglas i'm still awake, coulnd't go back to sleep",worry,neutral
1694793028,@Sophhs &amp; i are lucas till &amp; david henrie lovers. both boys are very cute  but @Sophhs you can have lucas &amp; ill have henrie  DEAL,love,love
1695474823,@XarkGirl pooof .nirvana. Did that work?  http://myloc.me/tDl,neutral,worry
1695475595,Hey @robluketic wow cheers for the insight ppl  looks FUN oh im just stunned..it's AWEOMSE!!!   (robluketic live &gt; http://ustre.am/2w5v),happiness,happiness
1751212512,@ijustine ... like you're stuff!  Strange voicemails! http://bit.ly/yKxms,surprise,worry
1696085764,found rollo! and got happy  hmmm.. guess i really do need to be inserted back into the matrix 0_o,happiness,worry
1960666137,I AM SUCH A CREEPER  I feel disappointed because of it. Damn my cyberstalking skills   the internet = no more privacy.,sadness,worry
1752089552,At the wedding reception. Having more fun than I thought,worry,happiness
1961871203,@jonhatesyou aw my dear i'm sorry,worry,worry
1751818343,diiinner  its sooo cold right here D:,worry,sadness
1960510606,@Dojie oooh lush. i cant sunbathe i burn way to easily even with sun cream  @sofisticat im great thanks lovely sunny day no?,empty,happiness
1964299328,Laina has her recital tonight. Not going but going to the second one tomorrow. Home all alone,neutral,worry
1752160677,@tayl0rmichael i know. But you messed up silly,hate,worry
1964723834,@misskristelle Love to but can't swing the 11 am  I would more than likely do an evening tweetup in the future!,neutral,neutral
1962740076,"http://bit.ly/253ce  :: I got bit in the face by a doberman when I was four years old, I just wanted a kiss   My neighbor had about 13 ...",sadness,worry
1752053331,@cjusk im excited for those pics  send me urs w/ him too  i &lt;3 photoshop lol,hate,happiness
1957325431,i got no followers i only have like 2  someone follow Me please?,neutral,neutral
1957261950,@tiataquito you stop it,sadness,neutral
1753727577,@BurT_E  It's an honour being your friend!!!! http://bit.ly/LhgZ2,love,neutral
1753617188,Happy mothers day to all u milfs out there.,happiness,love
1957153898,ohh shit i just realized she still not talking to me  it b like dat some times..,worry,worry
1962029586,@rayrayyyyy &quot;now or never&quot; makes me cry everytime  lol.,happiness,worry
1960591078,@DoperahStyles chillin promoting muzik...not eating  lmaao,happiness,happiness
1960579271,@iamchrisc pleeease reply !,worry,neutral
1957496061,10 days to recover from ligament damage (from now) will give me about 3 days to train for the 5k,neutral,worry
1694529577,On the way to sthlm - it will maybe be a movie   // cool http://gykd.net,relief,neutral
1966290287,Spoke about culture to some of our Rackers over at the Castle. Now time for some awesome Mexican food. No drinking--antibiotics.,neutral,happiness
1965592721,Ouch...waited to long to get eyebrows waxed,worry,happiness
1957452660,also i hit my chin on something when i fell down and it hurts  ugh... work is gonna suck,sadness,worry
1961877784,Well done doing blood work..its hot out again,surprise,neutral
1753710843,"Went on a short flight around the Geelong waterfront.  Surprised at how well I handled it, as I'm still exhausted from last weeks meetup",love,neutral
1957403743,Off to get ready for toms..  gotta go make sure he's not done anything stupid  ill tweet later.,worry,worry
1751642320,"@Lawrence_n_DC amendment 4.5: the right to be big pimpin? Because gotta say, a positive right at best. Man, 2nd time tonight w/ this thrd",enthusiasm,neutral
1695375304,"I'm at work, hoping to enjoy the day!!  Fingers are crossed!!",neutral,happiness
1962397669,@te0h hahah no not that valley. that's cool valley. texas valley. like...rio grande valley. ahhaha i wish i lived in california valley,relief,neutral
1957086920,@mygoldmask did you guys keep a set list? I forgot to ask for one  xx,neutral,neutral
1694568576,Loving my new HR monitor,love,love
1963902810,Rele doesnt want to leave lfpa.,love,worry
1751358127,i now know that we've made a difference in each others lives...i feel proud.,worry,neutral
1961643441,Damn. Stephane doesn't even feel sorry for me. Off to work then,sadness,worry
1961768063,"@Peapods ooow those look painful, poor bb",worry,worry
1965805629,enchiladas weren't as good as I thought they would be     now I know why I don't eat mexican,worry,worry
1962866132,@Mileycyrus I tried 2 vote 4 u the other day but I couldn't figure out how 2 do it  help? Lol,neutral,worry
1964686205,"Ugh. I hate bad grades. 1st time I've ever failed a class and no As- B, B, D, W, I, I! Not like me at all",hate,sadness
1960466847,@BrittanyHauff Jz local movie here. The title's virgin 2 :p actually i feel not so good. So tired n dizzy,worry,worry
1753138062,@jacquelinesteps Haha you're welcome! I was honestly going crazy too. Have a great night as well,love,happiness
1751610471,Is responding to an email.,worry,neutral
1965077042,Harley Quinn cstm  hehehehe  not going to the prom buaa,fun,neutral
1694457188,"I am saving for a Ipod Touch, a 1TB external and a RAM upgrade. No more morning coffees",neutral,neutral
1963176613,does not like ups much today...,hate,worry
1957115476,@zaharh that sucks!  how old are you actually?,neutral,worry
1751952718,my skype is - laqueshaa (just cuz everyone else is saying theirs  and i'm such a loner D,neutral,worry
1753328721,"@calypsominerals haha well, kinda! I'm Mommy to my lil' pom-chi  hehe  thank you! ;)",relief,happiness
1962387240,@SilveryBeing  *hug*,love,neutral
1961456147,"What a day! #dayofservice completed, and now aching all over! Clearing trees around a beautiful lake. Splitting headache now tho",surprise,worry
1957311522,Time to do house chores! Ugh!,sadness,neutral
1752321848,@aramos82 yes! the pool opened this weekend,fun,happiness
1751464397,Massive morning.. I'm stuffed now,enthusiasm,surprise
1962429047,Another interview... Please somebody hire me?! But I'm late,worry,worry
1963596370,@tommcfly say a hi to me tom  please please,worry,neutral
1696044159,"one of my favorite, most relaxing songs to wake up to: http://tinyurl.com/c8fr3e Good morning.",happiness,happiness
1962832146,@danisometimes  sadness. you could hang out with me and feel less apathetic.,sadness,worry
1693976225,@ifixitlive Hey never realized that you also get a Twitter account.  Your guides are truly many times a lifesaver to me.,worry,neutral
1694034056,9100 tweets....just living the rockstar life one tweet at a time.,happiness,neutral
1694705691,Digging the ideas behind railsbridge (http://railsbridge.org/),happiness,neutral
1751537649,@MarcusG704 why are you surprised?,surprise,worry
1962398157,just got the dreaded call from babysitter - little H has bumped her head  Sitter says she's fine and goose egg is going down fast,enthusiasm,worry
1752444191,"@TXP2 hi there, nice to meet you",happiness,happiness
1753788118,@pretentiousgit what a cute dog,happiness,love
1753790782,@Jo3ll3 going to bed for real this time. Have a good day,relief,neutral
1961998637,has today off! But has to work tomorrow,sadness,neutral
1966440062,my PC just died... again. now i have to find a firewire to save all those photos i havent backed up to the mac yet,worry,neutral
1964556138,cof Cof Cof!,neutral,neutral
1695055157,"Good morning, everyone!  Just finished breakfast, and getting ready to see what this wonderful day has in store for me!",fun,happiness
1753198151,@tooshort55 it'll probably come out like I'm drunk or something...I'll be so nervous!! LOL...thats why we will be there to help eachother,worry,worry
1753790645,morning im up and ready weeee its a sunday,happiness,neutral
1753904799,@BuddingGenius you dont say,surprise,neutral
1751918860,@mrskutcher http://twitpic.com/4w9zb - must... stick.. my... thumb.. in .. chin... dimple!! lol  my hubby has one lol  but his is un ...,worry,worry
1961761952,"baby i need you , right here , right now",enthusiasm,neutral
1753218064,i had a vivid dream last night! i was crooning away,worry,worry
1957019458,#3wordsaftersex it never started...,neutral,sadness
1960259597,Dubai!!! Still trying to settle down,enthusiasm,neutral
1694568846,Tweet Later! Byee,neutral,neutral
1694531143,"@se7en.up cï¿½m on anh  ko the chiu no~i noi nhï¿½ Tifa roi :-D, thang Cloud danh dam gi mac ke no :&quot;&gt;",sadness,neutral
1752352883,"@KatieKatPink it's not a test to find cancer, it's just some stuff in regards to; in this case, positive results would be a good thing",relief,neutral
1753532826,@bensholk Yeah it is. Thanks,neutral,happiness
1751885475,"@superfro432 Is it bad that I'm sitting here watching a #Pens replay and getting excited? I think it's the coffee, but... Who knows.",worry,worry
1966085421,Waiting for the Denver game to come on.. but i dont think their gonna win it  Lakers suck lol :p,sadness,neutral
1965441266,Did NOT get paid today.,hate,neutral
1963173722,Cats: unimpressed by thunderstorm. Dog: wishes @dataangel would come home,neutral,worry
1694834767,"@sebby_peek mkay :/ did you tell him on msn? bfgurelgbsr yeah, i guess so, i don't know if i like it, i'll wait till i get your opinion",worry,worry
1753633764,"@SubClub I was, I took your advice and it was most enjoyable  I am too small to be out alone or I would've just come over lol",happiness,worry
1693977353,@antsrants it's driving me insane!  all i want is a lie in!!!,happiness,worry
1752018133,@Blueeyes31 I will be uploading soon!    http://myloc.me/FEb,love,neutral
1753532693,"NAPLAN testing, tuesday, wednesday &amp; thursday. i'm afraid about the maths one, english ,not so much",worry,worry
1957661225,why do i turn red,neutral,worry
1960907587,heading down to beach! still no fone....woo!,surprise,neutral
1753905153,going to watch boy in the striped pj's hope i don't cry,happiness,worry
1957591739,is wondering where all her friends went...,happiness,worry
1961872601,"never thought i'd say this, but i miss my 9-5 job, the commute, my cubicle, free food &amp; coffee and being downtown. why did i quit?",sadness,worry
1963348647,@tommcfly apparently were not as good as the Brazillians tho',worry,neutral
1695003689,first compree over .. completed the exam in 2 hrs instead of the alloted 3,happiness,neutral
1694551929,@thorsonb well.. i dont have to do any resits... lol... so its MY last exam,relief,worry
1753381402,"Mmmm, shower.",surprise,neutral
1752824381,@DawnRichard beautiful inside and out kids like you and que.. ILY guyz  wish i could have met you while you are here in houston...,love,neutral
1960128670,baaaaaaaah!!!! there's a MEGA cockroach in the kitchen and i have no one to kill it!  heeeeelp me!!!! haha my retarded cats are no help!,worry,worry
1966436620,Im so down! The AC in my house just broke,worry,worry
1752123693,@retrorewind Hey  how about some Tommy Page or PM Dawn! I'm new to this whole retro rewind thing!,neutral,neutral
1962374307,"The sun just came out!!! Pray for me guys!!!  Writing skills test   No pass, no class, no graduate -.-",worry,neutral
1961890693,"Damn, looks like the USB card reader that I got from Dealextreme doesn't work. I can see the files on the card but they are read only",worry,worry
1963202849,@Juggernautt I broke my ipod,worry,worry
1694976606,@J_Stathamfans1  You sure are dedicated...Gotta love that!!!  Have a great &amp; productive day,neutral,love
1695376541,Hell yeah Kellynn got a Twitter. Finally.,love,happiness
1752159304,@AlliWorthington hi Ms. Fussy  *waves*,neutral,neutral
1961109405,Is wondering if my ankle will ever stop hurting,worry,worry
1753757880,@itsonlywords You're welcome!,happiness,surprise
1961248792,I wanna be out in the sunshineeeeeee,sadness,worry
1964867345,@kiyoshimartinez - 05/31 marks the end of our roommate era. And you never made me empanadas again.,worry,worry
1753313052,Happy Mother's Day to all the mothers!!,happiness,love
1694437697,"@jeffreecuntstar decent Australian guys are hard to find...trust me, you're better off with an American one",worry,neutral
1753072905,back from melly's party... i had fun...  i'm sleepy now...,love,worry
1958079779,trying to draw some manga/anime for our new website ... very bad idea!   http://bit.ly/k6iOv,hate,worry
1696216965,@esmeeworld Good luck tonight! have fun,happiness,happiness
1962109952,Shit. My friend's in such a state and I don't know how to help him. Nothing I say seems to be helping and I wish I knew what to say,hate,worry
1963003799,@MovieTFan: Well that is just completely lame. I'm sorry dude.,sadness,worry
1964492385,"@Amanda_Holden I must admit though, part of me didn't want her to get through so she wouldn't have to put herself through all that again.",worry,worry
1964700490,Farewell dinner with my kimmy. Last time i'll see her in a while,love,happiness
1752962240,"is eating lunch at Sushi Tei, Sency yum! met Ghina earlier",happiness,happiness
1752382696,@flomingo that sounds cool! post video!!,enthusiasm,neutral
1753349218,going out for dinnerr soon. thai,neutral,neutral
1964557020,@joenkobema73 what's wrong? How come u in pain?,sadness,neutral
1962661107,"Have I ever told you I absolutly hate writing emails, status pdates are fine but emails have so much...finality...to them",sadness,worry
1695509776,@Poshpinkla goodmorning,neutral,neutral
1751886351,@zeenell when we were poor and lived in Germany it was our favourite cheap Saturday. Now we have one 20min away.,relief,worry
1751431971,@Linz__marie lol..french toast sticks too!,relief,happiness
1964586223,"wow my grandma passed away....I'm too sick to even think, I know she's in a better place now",worry,worry
1956996385,@freepbx sounds good. Appreciate the suggestion. Been a week now and we're still offline  Time to ask for a refund...,love,neutral
1957205389,@Bam_Hall Is that why you aint answer my call? Thought we were homies!?,worry,worry
1965555190,"@fifleaona I work in a room in the middle of the office, thus no windows. We call it the programmer cave, I  can only imagine the sky.",fun,neutral
1957170158,@keytar @badtwin BUT THEY ARE EXPENSIVE.,worry,worry
1752087608,"GREEN DAY IS PERFORMING ON SNL NEXT WEEK!  sorry, that made me happy and i'm still all ditzy from the Justin Timberlake skits",sadness,neutral
1957728058,@sotongs Sigh,enthusiasm,sadness
1753138421,@MichelleZen you need to follow me so I could send you a direct message.,neutral,neutral
1753535660,rsvp-ed qiuqiu's wedding invitation,happiness,happiness
1751358148,Caps lost. ARGH! But HP game evening was much fun,fun,happiness
1694904697,@MCRIsAPleasure really?  wooooo! I wish i could go to indonesia! Lol. Hopefully next summer.,fun,worry
1753838615,"@gracechareas Okay. Are you still out? If not, how was dinner?",neutral,worry
1751501247,is almost over the legal limit of db at the garage.,worry,neutral
1964143122,I'm being a lazy bum..boo for jack he always works on fridays,worry,neutral
1694382598,Found out that one great thing about living in Switzerland is the delicious bread - sometimes little things can make a difference,neutral,neutral
1962404828,such.a.tease.,happiness,neutral
1751573106,"This is my new College project, i just wanted to share it  Hey Mr Bartender - College Project http://bit.ly/Ba3Nf",neutral,neutral
1752824722,"@darkgracie nice song, where did it come from ?",happiness,neutral
1695250606,http://www.mmemarko.schilderweb.nl/ for my homepage,love,neutral
1752821774,"@vautrin i think in the end, remembering the poetry and feeling behind something is far more important than the name.",neutral,worry
1694857087,@joshcoop Absolutely!  When we hit bottom there is only one way to go.,enthusiasm,neutral
1957515026,@kimberly__joy i feel like red lea now,fun,worry
1963158341,@EricaMcGraw hi!! im glad you had fun at tennis! im about to go see dr dorfman   last visit though!!,happiness,happiness
1957558770,hates karma down. bakit kse nilagnat aq khpon?  http://plurk.com/p/wy4ju,neutral,hate
1753773749,couldn't resist ? http://blip.fm/~5z7v3,happiness,sadness
1957158993,Nursing bruises from motorbike crash on Wednesday night leaving London workplace. The ground is so much harder the older you get,worry,worry
1694292955,@Rove1974 If you mention this twitter group to your followers I would be very grateful,relief,neutral
1751070901,"@aliceqfoodie Wow, you mom has a lot of energy. I'm getting tired just reading your tweet and ur living it.",sadness,neutral
1960818727,"&quot;Isn't she lovely? Isn't she beautiful?&quot; Sorry Stevie, you're not really in a position to make that judgement  #steviewonder",worry,worry
1753902732,@ascrivner come over to my place for a cup of tea,enthusiasm,happiness
1753548041,But I do know is that I am extremely happy with him and wouldn't change him for the world and don't want anybody else.,neutral,worry
1753499690,"@mariancall I'm just glad that you didn't think that Star Trek didn't live up to its hype, and wasn't a waste of your time and money.",worry,worry
1753680170,watching finding nemo with my nephew so cute!,fun,happiness
1962833540,@BonesNeko_UK That sucks! I had my exams be4 half term so It's all good. Although they were major subjects now I have languages and stuff,neutral,worry
1752444101,@kel7alpha I only happened to look on a random chance. Timing is everything.,neutral,worry
1753728637,"@_ado I don't think it's still that one  I've had this one for about six years though, so with Moore's law taken into account...",neutral,worry
1694202689,thank god i havent quit my day job  ps. turning 27 tomorrow. i just round up to 30 now.,relief,worry
1965251257,"throat is reallyyyyy sore , i can barely talk",worry,worry
1694239351,"@mashable Thanks to TweetStats, I confirmed what I long suspected: Twitter is keeping me up way too late!  http://tr.im/kpc1 @tweetstats",worry,neutral
1957179532,@n3rin3 Ur pic is gone,neutral,neutral
1753451849,@anamoorz yeh i do like playing sk8 but i dont own it . i dont even own xbox 360 lol. i skate down at the skateprk tho,fun,worry
1695106851,afternoon. have the first rehearsal with this (extremely talented) singer-songwriter today. wish me luck,happiness,neutral
1962867632,@cfuess is making me hungry.  i had a bowl of cereal,neutral,neutral
1966107136,Writing reports....,neutral,neutral
1753710959,"@HairBoutique Thanks, btw which men's hairstyles are in right now? I'm growing my hair long  anyway hope you are having a good weekend!",happiness,worry
1964089603,@mayankdhingra yeah... i guess my password was also changed... i was not able to login my FB  cahnge my pw again ...ufff,worry,neutral
1964503268,@TheNewMachine Haha. Yep. Ya got me,fun,neutral
1753330066,just relax,neutral,relief
1957469877,"@abduzeedo something wrong, layout of abduzzeedo site looks no good today, anyone?",worry,neutral
1752052937,@burnthatbox  There's also a fairly recent (w/in past 10 years) quasi-sequel. Plot not as good but v. pretty in terms of art.,neutral,neutral
1966132160,@StanGill Uh.... what does that mean?,sadness,worry
1753196493,"@heidimontag - Bless you as well sweetie, and i hope you have a wonderful weekend",relief,happiness
1963969751,@stackmack I wish I couldn't wrap my head around it  Hopefully it'll wake up some people that say/think &quot;racism doesn't exist anymore&quot;,worry,worry
