tweet_id,sentiment,content,Detected Emotion
1694166475,relief,@honeytweets I also believe in some things are meant to happen.,no emotion detected
1694166698,neutral,COME ON GIVE HER NICE HOME  http://tinyurl.com/dhgkc9,no emotion detected
1694181676,neutral,@cypher Thanks!,no emotion detected
1694182106,hate,@xiape copy &amp; paste fuck cunt tosser piss flap a 10000000000 times !!!!,no emotion detected
1694182110,happiness,@tfollowers thanks 4 the folow,no emotion detected
1694201335,surprise,@buguletzu thanks,no emotion detected
1694202742,worry,@tommcfly could you post a link to the internet version of the times so that I can read it pllleeeaaassseeeeee!!!!,no emotion detected
1694219737,happiness,@joyee0720 Thanks PP!,no emotion detected
1694220296,neutral,looking at the moon and thinking about _____...,no emotion detected
1694221331,enthusiasm,"@myepeenisbigger hey jesse, here's your background  let me know what you think! http://tinyurl.com/cf2yuj",no emotion detected
1694222424,love,@luckigrrl ha ha  thank you!,no emotion detected
1694237085,empty,@sickophantikmnd Exactly! Silent treatment is a great torture method,no emotion detected
1694237803,fun,today Jon Doe plays at the Moho. ia m excited  itï¿½s gonna be funny.. but before i have to carry all the equipment and do the backline,no emotion detected
1694238263,empty,"@ElvisHsiao Twitter doesn't have photo support built in, but I welcome you to try my website http://woo.sh to share the photos",no emotion detected
1694238955,neutral,@rosehwang Thanks,no emotion detected
1694239387,neutral,cant send the dream story on twitter. sending on bebo mail  x,no emotion detected
1694240050,love,"@AndrewHansen1 Thanks Andrew! It hasn't yet been published, but looking forward to it",no emotion detected
1694240105,neutral,"any legal studies/law students out there twitter? would love a couple of references to cases inolving bias juries, jury nullification etc",no emotion detected
1694240281,happiness,@Steph_Atticus Thank you,no emotion detected
1694255751,neutral,"@thorney1 I forget, are you in Edinburgh? Check out EdinburghAC.org.uk",no emotion detected
1694257410,neutral,@mac40007001 you're welcome,no emotion detected
1694257979,neutral,In bed with 2 girls,no emotion detected
1694258095,enthusiasm,@LeesaLily oh ok thanks,no emotion detected
1694258339,happiness,@DeepaPrabhu Thanks and thanks,no emotion detected
1694273424,sadness,"@krisreyes here btw, this is not a bot",no emotion detected
1694275314,happiness,@mkasper22 Thank you,no emotion detected
1694275380,happiness,@PhilLHerold Thank you,no emotion detected
1694276061,happiness,@uyaerdna thanks,no emotion detected
1694291427,neutral,@kasey79 I got it,no emotion detected
1694291488,surprise,@Brittanya69 you are so sexy mama!,no emotion detected
1694291679,worry,"@ljs777 for the most part, not enough space on one drive to properly defrag, nowhere else to put stuff, but yeah, reassembled",no emotion detected
1694293633,neutral,"@JennyMalaiAli ... go to that person and click the green arrow *following*, then you'll see *remove*",no emotion detected
1694294096,neutral,@WKJThD  Thanks for Following,no emotion detected
1694294100,happiness,@texasjackflash thnx 4 the follow,no emotion detected
1694294189,sadness,@paulusveltman Ja  Deze is interessanter - Why text messages are limited to 160 characters - http://tr.im/kpgg,no emotion detected
1694294280,neutral,Quickest way to get a seat to yourself on a London bus currently: pretend to sneeze VERY loudly about 3/4 times,no emotion detected
1694312535,neutral,"@ojtibi Hey OJ, I just want to ask, you hooked up with somebody ayt now?",no emotion detected
1694327429,empty,"@rickiep00h  no, you didn't fail.  thanks",no emotion detected
1694328367,happiness,@Cadistra Ah brilliant! Thanks a bunch,no emotion detected
1694329014,love,@chang_ROR Hey dude welcome to twitter  its seexyyyyy,no emotion detected
1694330370,love,"@amtrak747 haha hell ya id love to find some boys to toke with, and thats a very sexy bike",no emotion detected
1694330518,neutral,@MissShonah  Will certainly do that.,no emotion detected
1694330738,happiness,@TferThomas Thank you!,no emotion detected
1694331866,happiness,@LiesX xD send it!,no emotion detected
1694348300,happiness,@leeprovoost Thanks for the tip! It's our Company laptops so was aiming for another solution actually....,no emotion detected
1694364407,neutral,is walking to tesco with rhiannon and hannah to hide all evidence of lastnight,no emotion detected
1694364584,neutral,@lilmarshmellow  thanx,no emotion detected
1694365879,neutral,"@grentone Likewise. However, what was the comment about originally?",no emotion detected
1694366481,neutral,@JofArnold  Going to try it now and report on the results,no emotion detected
1694384198,worry,@AnsamsKitchen  walah me 2 still i am not getting the full idea,no emotion detected
1694399712,love,@taylorswift13 heyahh i thought u wern't cumin to london till the 5th ? i love you taylorr ..xx,no emotion detected
1694401661,happiness,@MistressB Am happy to provide backup support for all murderous rampages,no emotion detected
1694418730,happiness,@zsafwan You are very much welcome,no emotion detected
1694418939,worry,"@sawwaa I wish I could work like you, dude...",no emotion detected
1694419763,neutral,@nicchick I have seen that you are following SEO &amp; Marbella We are making a SEO Event here in Marbella  Do you speak spanish?,no emotion detected
1694420418,worry,"@willadam Granted, it won't do that, either",no emotion detected
1694421505,happiness,@jocalling hope our wishes come true someday.,no emotion detected
1694422053,worry,@robertrich the no tweeting guilt trip didn't stop you huh?  I felt so bad!,no emotion detected
1694422312,worry,@hnprashanth I can understand!,no emotion detected
1694437832,neutral,@dhempe @roadrippersid http://twitter.com/friends?page=20 press previous on that page.,no emotion detected
1694438295,worry,@DannyjClayton star wars ............ is gay BOO??? i wanna do your jobe HAND IT OVER  u can act as me at my high school   LOL,no emotion detected
1694439400,fun,@DannyjClayton star wars ............ is gay BOO??? i wanna do your job HAND IT OVER  u can act as me at my high school   LOL,no emotion detected
1694440640,happiness,@hayfa You are welcome,no emotion detected
1694455525,neutral,@edial @theineke,no emotion detected
1694458126,happiness,@Tizzik Thank you! I hope the same for you!,no emotion detected
1694473671,surprise,Photo: Thatï¿½s what you call HOPE.  http://tumblr.com/xww1phh33,no emotion detected
1694474077,neutral,@nomand Use Wordpress instead!,no emotion detected
1694474922,fun,@doast fantastic.... pick up a hooker for me,no emotion detected
1694475163,neutral,"@adelgabot @maximph Let me check, Sirs",no emotion detected
1694475272,neutral,@tyronevh Hope you've reviewed them on my site  http://snipr.com/hble5,no emotion detected
1694476502,love,this is for @calebh  http://tinyurl.com/d8fgxr,no emotion detected
1694476667,neutral,@dzschille You're welcome.,no emotion detected
1694493509,relief,"@Dannymcfly i'm the one that kept touching your willy last night  oh you were amazing, thank you so much! x",no emotion detected
1694494536,neutral,@inyiyruma You're welcome,no emotion detected
1694494633,hate,While driving u come across aggressive driving behaviour by another driver. U should... Chase the car 2 tell the driver how to drive,no emotion detected
1694495356,empty,Money Laundering tip 5 - Sell the business or constructed hotel etc and take possession of your now clean money,no emotion detected
1694510983,happiness,exams. thennn some sexy time.,no emotion detected
1694532158,worry,"Dump my boyfriend, find a much much better man and the girl can get a nice knuckle sandwich from moi",no emotion detected
1694550206,neutral,@lilymcnee  Your welcome,no emotion detected
1694567756,neutral,"@memesijaitort thanks, I will send you a photo of my first.",no emotion detected
1694587026,happiness,@lapix Thanks Ennio,no emotion detected
1694589169,happiness,@inkcircles Thank you!,no emotion detected
1694605164,neutral,@Woywegian  Hello there hope your over your flu now,no emotion detected
1694605739,neutral,@understood Well best of luck,no emotion detected
1694606406,worry,@hot30 how do you win the trip to america? please reply xo,no emotion detected
1694608429,fun,@pradeepto he he! I will send it thru anurag,no emotion detected
1694625864,neutral,@dougiedaydream thank you,no emotion detected
1694626358,empty,"@BenKasica Iowa is like that sometimes, it gets frustrating.",no emotion detected
1694626678,worry,Tanya is jealous because I'm Mike's new favorite  It's because he tried to kiss me over the weekend....pictures to follow at 95sx.com,no emotion detected
1694627220,neutral,@lisardggY Thanks for the info,no emotion detected
1694627293,love,@Jay_RachineA oh so you said you good-byes and hugs  my dad left around 4 in the morning so I woke up to an empty house i'm pretty scared.,no emotion detected
1694628019,worry,@Vixster25 Internet 1 drawing 0 ....damn I'm backing up blackberry files which could take hours  then to the drawing preps done,no emotion detected
1694644164,happiness,@col4man Thanks,no emotion detected
1694646200,neutral,"@limburger2001 Yes, sir!   See here http://is.gd/wz2K",no emotion detected
1694646920,happiness,"@johnkeithhart Thanks, glad you agree wth my follow or not policy",no emotion detected
1694647334,worry,@tommcfly Hey Tom. Have your plans to make an concert in Denmark this year?  please reply xxx,no emotion detected
1694663955,relief,@Peulo I already did..,no emotion detected
1694664568,neutral,"@profkhai Here are some that other tweeple recommend to me: www.audiomicro.com , http://tr.im/gWOy , http://tr.im/gWPx",no emotion detected
1694665553,relief,@Daniella001 thanks for agreeing with me,no emotion detected
1694665584,neutral,"@neridagill Thank you, I will have a look",no emotion detected
1694684589,neutral,"@chuckwelch that's half the solution, it doesn't address the intrusion into the link-sharing process, but thanks",no emotion detected
1694684770,enthusiasm,@matildaxo ooohhh. I understand. I never get sick of her so im on your moms side  I guess your dad just likes what he likes....lol,no emotion detected
1694685950,happiness,@irontec Thanks for the support,no emotion detected
1694686275,happiness,@supprintdesign oh i like that let me c,no emotion detected
1694706199,love,@jesseroni thanx,no emotion detected
1694708007,enthusiasm,@joonian Press 'Ctrl' on bottom right. The underscore for E71 is there.  KY,no emotion detected
1694724949,happiness,starting off my day with a little Northern Light,no emotion detected
1694726444,worry,@jonconnelly will add that. It should be hard really to keep track of 500 avatars.,no emotion detected
1694727961,neutral,@AKAVirtualPA http://twitpic.com/4bckp - that should answer part of your question,no emotion detected
1694728242,neutral,ya i walked into the wall thats why i have a plaster on my neck,no emotion detected
1694745775,neutral,"@Zaida Masson I'll give you the link, it's quite handy",no emotion detected
1694746830,enthusiasm,add me on myspace?? www.myspace.com/pwnage_org  -&gt; pcFOpc,no emotion detected
1694746926,fun,Happy Birthday to my Whore,no emotion detected
1694747814,empty,"@trishaelyca  not really, all in all, if im not mistaken, mga less than 1k each lng ang gastos namen...",no emotion detected
1694747890,relief,@DinaRoberts thanks,no emotion detected
1694768054,fun,@cmykara Something like that!,no emotion detected
1694768896,love,"I feel funny. Hmmp, better be an amazing fucking day. why not?  I LOVE HOW I KNOW SAMMY ROVIN GOT A TEXT ABOUT THIS TWEET &lt;3333",no emotion detected
1694769957,neutral,@limyh No problem. I'm just sharing the whole list to you.,no emotion detected
1694770834,neutral,@rustyrockets et's genitals are in his magic glowing finger,no emotion detected
1694791277,neutral,shares http://tinyurl.com/czhzb3 another id draft  http://plurk.com/p/rpzmx,no emotion detected
1694792427,happiness,@vampirefreak101 Haha ^^ Thanks,no emotion detected
1694792746,relief,@AndyACB yes not for putting inside anything else,no emotion detected
1694793057,happiness,@ninaaacooperrr don't not come in  i love you... and it's your last week and you need to see me..... you're hot,no emotion detected
1694812608,neutral,@turkeyburkey whatever do you mean?,no emotion detected
1694813936,hate,fucken tired as fuck  it's sunny.. good day? deffff,no emotion detected
1694814609,neutral,@RQOCJD if they try ill hack into the mainframe of the internet database and unban them!!!it may take a while but I WILL!...im high,no emotion detected
1694833427,neutral,"@colinkelly all the more reason to do ur highers later in life,vodka is a great study aid.45xy + 54pq=a 70 ml measure.I got an A in Maths",no emotion detected
1694836431,worry,@HamzaZafar That's the problem. DNS isn't working  uTorrent and DestroyTwitter are working while everything else is down.,no emotion detected
1694836461,relief,@rhyanoutrageous thank you,no emotion detected
1694836509,worry,@natalietran not to seem like some crazy paedofile typing with one hand and fiddling with my willy in the other but you the coolest ever,no emotion detected
1694836547,enthusiasm,@AlexTrup Thx,no emotion detected
1694856965,neutral,@ruis3rra ehhehehe thanks,no emotion detected
1694859457,relief,trying to watch lost online very annoying and slow...the internet not lost,no emotion detected
1694859613,relief,@hopefulauthor Thank you!,no emotion detected
1694879284,happiness,"@macmuso thank you very much, I'm glad you like them!",no emotion detected
1694879883,neutral,@tanmaygolhar thanks..,no emotion detected
1694904273,empty,"@EmmaGriffiths86 It's under Community.. I can't see it myself, but one of the moderators (Niandra) told me it was there",no emotion detected
1694928100,neutral,@bonbonita Thanks!,no emotion detected
1694929615,neutral,thanks @josephadamx3,no emotion detected
1694929621,love,i just looove my bf  u are awesoome!!!! [hannah montana the movie was amazing  best movie ever!!]  // cool http://gykd.net,no emotion detected
1694929898,neutral,"@Gregor123456789 sure, i will",no emotion detected
1694930175,happiness,"http://twitpic.com/4jerc view of Atlas Mountains, Morocco across the Straits of Gibraltar, I took the other day from Europa Point, Gib",no emotion detected
1694930319,neutral,@ayou055 nope... it is telling you that you want cameo creams,no emotion detected
1694953655,neutral,"Jamie @ Sean Cody, up for some angry sex?: Jamie @ Sean Cody, I wouldn't piss this one off  Hey there Guys, Do.. http://tinyurl.com/ddyyd6",no emotion detected
1694955144,sadness,I wasn't sore yesterday. But i'm definitely feeling those hills now! My legs hurt all the way up to my booty. Its a good hurt,no emotion detected
1694976932,neutral,"@AnneBB well, you can print CY_K not CYMK",no emotion detected
1694977878,neutral,"@brendandawes yeah, it works better as a command",no emotion detected
1694979730,neutral,@willyemai Indeed!,no emotion detected
1695001110,worry,@FawnBZee,no emotion detected
1695001478,worry,@sharagrif what a riot..now you can tell you're friends you've got chlamydia..but you're hoping to get pox-syphilis soon,no emotion detected
1695004163,love,@lizzieiscool thank you,no emotion detected
1695026686,worry,Killing people  no not realy O.o just bored although it does sound like fun,no emotion detected
1695029179,neutral,@patgarrat657961 Thanks for that,no emotion detected
1695055295,sadness,@ankurb Just kidding! Don't go around quoting me,no emotion detected
1695055809,worry,"@anthonyqkiernan Ha! PC and router have been off and on again many times, I assure you.  Funny thing is the laptop and phone connect fine!",no emotion detected
1695080588,sadness,@iveland don't know it really hurt my arm. guess you have to booze me.. or just ask @hpeikemo or @erlandwienke if you don't believe me!,no emotion detected
1695080987,happiness,Well not JUST making dinner making dinner with WET HAIR!,no emotion detected
1695082386,happiness,@rissiapriyahita @zanidia @clarixxxa thanks udah di follow,no emotion detected
1695082993,sadness,@oliyoung,no emotion detected
1695083498,neutral,Anyone of you Indie heads know what Donie from The Hassle Merchants' surname is? @unarocks @nialler9 @karlusss Help. Need for copy.,no emotion detected
1695107402,neutral,@nakedxa ok.. take care,no emotion detected
1695107992,hate,"About to go to school to help my mother set up for Teacher Appreciation Week. How ironic is that, Natalee?!",no emotion detected
1695108013,neutral,"@miss_anekie ok darl, i will suggest you to the MUA (Tracie Weaver), as she'll be making the decision",no emotion detected
1695109039,worry,@training...,no emotion detected
1695109611,neutral,@katiel777 it does.,no emotion detected
1695110106,love,Awesome and exciting  http://www.sundancechannel.com/greenporno/,no emotion detected
1695110516,neutral,@t_de_baillon,no emotion detected
1695137089,worry,"UGGG my computer is running SOOO SLOW today, it's driving me batty! Guess its time to remove files and defrag AGAIN UGG want a MAC",no emotion detected
1695138185,worry,"@gtfo dreamwidth, a new journaling site that just went into open beta.",no emotion detected
1695162933,neutral,@coliwilso hmm.. should be okay with any of 'em - DM me your e-mail and I'll send the install notes over,no emotion detected
1695163335,love,@tomfelton http://twitpic.com/4jam0 - Beautiful landscape! It seems very quiet,no emotion detected
1695164153,neutral,@byronlk yes,no emotion detected
1695164632,surprise,trying to work out how to use Twitter!,no emotion detected
1695165143,neutral,"In math class now, about to shoot myself because its so boring.",no emotion detected
1695165989,love,Monday and I am at work and the legs are a still hurting a little! Smile,no emotion detected
1695190389,sadness,@syzygy thank you,no emotion detected
1695191133,neutral,"@whatsonthetube total tv quote, not sure if u would know it",no emotion detected
1695192507,neutral,@regularjen thanks!,no emotion detected
1695192957,happiness,@mortensax Will do - promise - thanks,no emotion detected
1695219488,sadness,@shonali hello- i'd like a little chat- but can't DM you- is there a mail id?,no emotion detected
1695219505,neutral,@JerrysWifey23 Thanks,no emotion detected
1695248697,neutral,On train with at least two gaggles of teenagers sitting &amp; the commuters squished standing in the back...at least the teenagers let me sit,no emotion detected
1695250606,love,http://www.mmemarko.schilderweb.nl/ for my homepage,no emotion detected
1695251336,neutral,"@GlovesElectric well then you should come, nigguh. Only thing is i may be going to like Phuket or Bali afterwards",no emotion detected
1695252313,worry,why yes jeeves. bring me that noose there  TOO MANY ASSIGNMENTS!,no emotion detected
1695279452,surprise,@jamesonhall happy to help,no emotion detected
1695279853,neutral,"@schwammy LOL! based on my last post then, I'll plan on using you as a reference",no emotion detected
1695281004,worry,@louhhh Thanks,no emotion detected
1695281037,surprise,@offbeat87 oh okay. Thank you,no emotion detected
1695309730,neutral,"@Silent_Brad oh, cuz id like to use it on a whole heap on bitchy girls I knoww",no emotion detected
1695310233,love,"@chris511, I'd love it if you haven't had any takers yet",no emotion detected
1695310978,neutral,"@RSR108 trying to do the same thing, running an online business as well as running a regular business in the &quot;real&quot; world",no emotion detected
1695311888,happiness,@ShutterBugGeek Thank you,no emotion detected
1695341168,neutral,"@kevingraham oh, and thanks for the help",no emotion detected
1695341596,worry,@dannywood Oh It was marathon sex? mahasha,no emotion detected
1695342457,enthusiasm,@danceashleylove i hope you feel better way soon!,no emotion detected
1695342531,neutral,Please read my friend's post and leave a comment  http://tinyurl.com/czb2sg,no emotion detected
1695342983,sadness,Good Morning!  ? http://blip.fm/~5jnl7,no emotion detected
1695343586,relief,@LeviFig Already fixed that actually,no emotion detected
1695344340,surprise,@Bronzethumb Thank you.,no emotion detected
1695374755,neutral,@iloven3wyork Thanks,no emotion detected
1695375151,neutral,"@bernadeth oic, where in Cavite? no sorry im not from America ... if you can see my profile, there's no word like America there",no emotion detected
1695407730,love,@Sheamus Many thanks!,no emotion detected
1695409668,neutral,China's copycars: familiar-looking vehicles at Shanghai Auto 2009 http://tinyurl.com/ccvo3h that was funny,no emotion detected
1695410813,neutral,@zaccolley of course it is   http://is.gd/kqSK,no emotion detected
1695411166,love,"#Beijing Good massage for you &amp; Sexy girl &amp; 100% real photo  13341015518 - w4 (Beijing): Hi, .. http://tinyurl.com/c48m6r",no emotion detected
1695411631,neutral,@sueyoungmedia Thanks so much!,no emotion detected
1695441104,neutral,@amyzsenai Thank you!,no emotion detected
1695441124,worry,"@JoelyRighteous no, silly, to shoot other shoppers with  though a taser is probably the more humane penalty for 12 items in 5 item line",no emotion detected
1695443050,neutral,@maroonedmarla Try this link.  You'll have to watch an ad first though. http://tinyurl.com/4ttngg,no emotion detected
1695475657,empty,"@vickitequila oh I meant how to put stuff into formatting and in what order. It was early in the morning, okay!",no emotion detected
1695476183,neutral,@lsbautista Thank you. I needed that,no emotion detected
1695512590,happiness,@gabyrosario Thanks for the shoutout,no emotion detected
1695512936,neutral,"@Maritzasylvia Uhhh.. not yet, maybe my DM inbox is just slow. I'll let you know when it shows",no emotion detected
1695544789,neutral,@TheDailyBlonde,no emotion detected
1695545159,happiness,@Kelly_StrayCat   haha ty,no emotion detected
1695546823,empty,20 John: @johnhaydon: @TheDailyBlonde  http://tinyurl.com/cq5nkp,no emotion detected
1695548352,worry,"@loic I need to check your TOS, Loic. Are you allowed to sleep? I don't remember any mention of sleep there...",no emotion detected
1695580254,relief,@petethevet Thanks!,no emotion detected
1695583097,worry,"made a mysql table with 150 entries  wrote a shellscript for this... while-do-done, a lot of echo and a list generated by ls Videos/ &gt;list",no emotion detected
1695618313,hate,Is sick to death of doing French prep. I feel like killing a bitch.  chgehcfncshvd,no emotion detected
1695620558,enthusiasm,Por Favor!!! Only need FIVE more!  http://tinyurl.com/dzcpg3,no emotion detected
1695620608,neutral,@JanisSharp thanks Janis,no emotion detected
1695654958,neutral,@cats2cats Thanks,no emotion detected
1695655638,neutral,"@MRHYPERPCS Thanks, but the Elance course is not mine! It's @trishlambert.",no emotion detected
1695656148,love,@shortiee31,no emotion detected
1695656174,relief,"Finally picked up some handwraps, but struggling to wrap my stronger hand with the other! Defo should have got some a lot sooner though",no emotion detected
1695656668,fun,"@elegyofhope haha you didnt see my macbook or my 24'' imac in that pic, so feel extra jealous lolll",no emotion detected
1695656873,neutral,En el colectivo jodiendo con las chicas  i promisse upload photos then.,no emotion detected
1695657066,love,"Bumper Sticker: &quot;If you don't want to stand up for our troops, feel free to stand in front of them&quot; Thank you to all in the military",no emotion detected
1695692389,neutral,"Part of my Neuroanatomy take-home test.  After this, Iï¿½m... http://tinyurl.com/de8y47",no emotion detected
1695693066,neutral,"@alievans719 I have a question for you, Ali.",no emotion detected
1695694347,neutral,Here's a definition of network neutrality for those who may be interested  http://tinyurl.com/ls4qn,no emotion detected
1695694906,happiness,@yogadarla @Gypsy_Yogini @Rock_My_Soles @Lotuspad i am sooo jealous  in a good way of course.  LC is awesome.,no emotion detected
1695728672,neutral,@Deep25btech thanks for your reply. We appreciate it,no emotion detected
1695728811,neutral,@ClothCoutureLLC no problem.  i wasn't really sure what i was doing.  it was some application on the twibe page.,no emotion detected
1695728893,surprise,"@kkanester  No, but apparently a distant relative died in east africa, leaving me as his only heir. Once I send 5K I should have 250k",no emotion detected
1695729853,worry,@modernemotive Done. Thank you,no emotion detected
1695730085,love,@DonDivaWear  Thank you!,no emotion detected
1695730670,neutral,@xxAnixx whahahah thank you,no emotion detected
1695766537,neutral,@Mickey_X sorry about that.,no emotion detected
1695766729,neutral,@didactylos Yes please and check out your position on the locations map when added  - http://bit.ly/ttVn2,no emotion detected
1695766815,fun,"@RPauline8913 don't you just love the &quot;butteflies in your stomach&quot; feeling?  ano man yun, kaya mo yan.",no emotion detected
1695766840,love,@SusanSweet thank you,no emotion detected
1695767078,neutral,hook up with Rian van Staden on Twitter. He is a (much) better cook and may have some more concrete suggestions,no emotion detected
1695767723,love,"is aching from rugby, good game",no emotion detected
1695803552,neutral,@FloFischer check this out: http://tinyurl.com/d44lra,no emotion detected
1695805506,relief,@chiacy  Thanks,no emotion detected
1695805587,worry,"@lauratoogood i did, thanks laura",no emotion detected
1695806519,worry,@erinjshea You have the best hair ever. Totally jealous. Mine's unfixable if I forget and leave sunglasses stuck in it too long,no emotion detected
1695844135,empty,@VWRmurder Thanks,no emotion detected
1695845015,happiness,@Arizona_Abby Thank you. I will check that out,no emotion detected
1695845180,neutral,@jberrebi Use mozy.com,no emotion detected
1695845846,neutral,"@lamacq Si seguisses als stormtroopers, a Jabba The Hut i a Death Star te n'hauries enterat abans que jo!",no emotion detected
1695846556,neutral,@SLHamilton Thanks.,no emotion detected
1695882515,love,@ChuckJr thanks,no emotion detected
1695883402,love,@rainstormiee Thank you.,no emotion detected
1695884010,neutral,@Groovin2Life,no emotion detected
1695885061,neutral,Spending way too long looking for a new desktop background,no emotion detected
1695923170,neutral,@tangibleww I like the last part in your methodology.,no emotion detected
1695923176,neutral,@taral don't you need a server and someone who knows how to program to use Wordpress? Love to but my knowledge is limited right now,no emotion detected
1695924014,neutral,@Vampiricbunny thanks,no emotion detected
1695924132,love,@CraigVenables thankyou,no emotion detected
1695924708,worry,thanks everyone for praying for President Aquino.  http://plurk.com/p/rreml,no emotion detected
1695924936,love,and Mike for bring it to me even tho it was really late and he has to get up at 5am in the morning...,no emotion detected
1695961509,neutral,"Decided to boot Vista after a few months of hiatus... spent two hours updating, forgot the original reason for booting Vista... gave up",no emotion detected
1695962080,happiness,@PatriciaP1977 thanks for the follow,no emotion detected
1695962742,neutral,@romrod,no emotion detected
1695962858,worry,@readerwave if I know what you want it is easier to please you ;). I am glad you mentioned it,no emotion detected
1695964011,happiness,from last Montday's award ceremony  http://twitpic.com/4jkvl,no emotion detected
1695964985,happiness,@Agent_M Thanks for remembering,no emotion detected
1696003124,sadness,@denise183rd yo wake your ass up  and go to work  go get that paper  u aint sick dont lie,no emotion detected
1696005237,happiness,@DesiznTech thanks  glad you like it,no emotion detected
1696043631,happiness,@jkarney  #amtarot Thank you so much!,no emotion detected
1696043746,happiness,@RainbowSuicide SHOW ME SHOW ME!!!,no emotion detected
1696086031,relief,@fotogypc What kind of help do you need with Machine embroidery?  I may bea able to help,no emotion detected
1696086032,sadness,@orbicule wow great promo for orbicule. is there an english translation somewhere? my Norwegian isn't that good,no emotion detected
1696087707,neutral,@harrietglynn thanks,no emotion detected
1696089008,happiness,@tractorqueen Will do,no emotion detected
1696135315,happiness,@imjustcreative having a F**Kin' great day over there Graham isn't it,no emotion detected
1696137267,neutral,@sez101 thank you Sezi,no emotion detected
1696176218,love,@MarieLuv  YOU MAKIN' ME HORNY,no emotion detected
1696177526,love,@pseudosophical YAY YOU! So proud of you!  and I'm not even being sarcastic. Even though you told me to shut the fuck up.,no emotion detected
1696177885,worry,@gthogan I think you forgot a couple exclamation points.,no emotion detected
1750894437,neutral,@twittess jï¿½ passo o link,no emotion detected
1750895984,love,@iggypintado Thanks  Will Do,no emotion detected
1750897226,sadness,"@KausarAzam  Hew how u been????Srry I haven't posted a vid in forever,I feel guilty lol,so in the next few days hopefully",no emotion detected
1750928259,neutral,@Twilightluver17 If you mean backround then.. Settings&gt;design.. scroll to the bottem and click change backround image  &amp; there ya go.,no emotion detected
1750929464,neutral,@qtjene Thanks,no emotion detected
1750964743,neutral,@retrorewind thanks,no emotion detected
1750965990,neutral,@sburkhead,no emotion detected
1750998138,empty,@Courtney_ @beachbum77,no emotion detected
1751033633,hate,@Jorge924 you might also want to include &quot;never wear a moonwolf&quot; to that,no emotion detected
1751033887,neutral,@melmyfinger ill check that out,no emotion detected
1751036152,neutral,@RoxyNJustice,no emotion detected
1751036186,worry,"@debadowling...OOOPS AGAIN, the reply button is the RIGHT of the msg...now I'll stop spamming",no emotion detected
1751070701,boredom,i have been in the lounge for HOURS...and i have not been productive at all. upps time to go out,no emotion detected
1751104805,happiness,@a_double as if there are any other kind  http://myloc.me/Fkl,no emotion detected
1751140123,surprise,"@AdamSatayer lol, so your mum likes a bit of the ol' clergy ordained ultra violence?",no emotion detected
1751175555,happiness,@NKANGEL74 Sweet! Thanks!,no emotion detected
1751177645,relief,@NLiukin hey i know ya dont know me but i wanted to say yopu have helped me a lot i was over in iraq and i wanted to thank you,no emotion detected
1751178006,neutral,@BreeOlson9 I see your date is showing you a good time    Still want a stripper picture,no emotion detected
1751178947,neutral,@Mr_Bloggerific,no emotion detected
1751212598,neutral,@applee_pyee sure,no emotion detected
1751213167,neutral,@xjamiex thanks,no emotion detected
1751213498,worry,"@Dhympna Link won't open, but I will try it when i have a better connection tomorrow. I'm curious now",no emotion detected
1751214048,neutral,Now only with Windows 7,no emotion detected
1751249036,neutral,@clickjow depois tu pode ver outras sï¿½ries. te indico two and a half men e the big bang theory. bem diferentes de 90210. comï¿½dias.,no emotion detected
1751249271,neutral,@allmandinger yep.  working on the post now,no emotion detected
1751251791,surprise,"@aquabh i'm not sure what stracchino is, but it sounds good.",no emotion detected
1751287845,neutral,@domsmitherz what was said?,no emotion detected
1751289491,neutral,"@TsWendyWilliams AND, We have your fabulous interracial gangbang!  WOOT!",no emotion detected
1751322060,sadness,"missing my hobo/slut/tramp way of life, and cooking for my mother on a saturday night  MAMA I LUV U",no emotion detected
1751322242,sadness,@grovesyrmi08 sorry about it,no emotion detected
1751322255,neutral,@slighter Thank you!,no emotion detected
1751323027,neutral,@trisler lol. I see what you did there.,no emotion detected
1751323645,surprise,@TaylorRumsey You are welcome.,no emotion detected
1751325198,worry,watching hoping for haley,no emotion detected
1751325481,happiness,@PinkBerryGirl Aha I see...will do,no emotion detected
1751325772,enthusiasm,Just took a shower.We're gonna go to Church.Time to thank Him for my mother.,no emotion detected
1751358977,empty,@Bethsybsb,no emotion detected
1751359117,enthusiasm,There's just something about a sexy blonde cowgirl rubbing herself in a field  http://worldsbestpornmovies.com/faithmov3.htm,no emotion detected
1751359444,love,Whoever u are and wherever u go always remember where u come from,no emotion detected
1751394368,love,@TuCheInvoco thank you,no emotion detected
1751396136,anger,omg! goooood ass nappy nap  jusss woke up bout 2 clean up a lil then get ready,no emotion detected
1751396430,worry,"got so totally lost that I had to pay for a taxi to get me back to where I was supposed to be. Yeah, something like that, lol.",no emotion detected
1751429630,happiness,@DiamondBlue hehehe!! Are you tryna find another condom  better get u for boxes cuz ima take u thru all of em,no emotion detected
1751430334,fun,My tweet is on cheaptweet.  You wanna vote for me  http://cheaptweet.com/t/syopvd,no emotion detected
1751430428,love,@Brandi408 thank you!,no emotion detected
1751431958,neutral,"@maryjanewatson I'm trying my dang hardest to not watch the movie again until I finish the book, again.",no emotion detected
1751468096,neutral,"@sethsimonds well, my question is on your blog post",no emotion detected
